,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,total,region,Restaurant or Attraction?
10,flf_IHitjG7bohr-VbOvbA,le-petit-canard-paris,Le Petit Canard,https://s3-media2.fl.yelpcdn.com/bphoto/XSl0oaN21GkxzMV9TRWwzg/o.jpg,False,https://www.yelp.com/biz/le-petit-canard-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,201,"[{'alias': 'french', 'title': 'French'}]",4.5,[],€€,+33149700795,+33 1 49 70 07 95,1869.2808002411828,48.880166,2.337314,19 rue Henri Monnier,,,Paris,75009,FR,75,"['19 rue Henri Monnier', '75009 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
11,ASbVOR_nTHvwEM9GPTyC0Q,café-de-paris-paris-9,Café de Paris,https://s3-media2.fl.yelpcdn.com/bphoto/ztoYkIdz1exRvzrZf-kriQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-de-paris-paris-9?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,73,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,[],€€,+33142608426,+33 1 42 60 84 26,294.9919367537691,48.863662,2.33385,3 rue de l'Échelle,,,Paris,75001,FR,75,"[""3 rue de l'Échelle"", '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
12,_qACPRqSQ6Nvd20H8EY3uw,frenchie-restaurant-paris,Frenchie Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/MCwd2ZeG8IWRgnEDAetWag/o.jpg,False,https://www.yelp.com/biz/frenchie-restaurant-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,227,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,[],€€€€,+33140399619,+33 1 40 39 96 19,872.7941294924324,48.867754322367,2.3477420774331,5-6 rue du Nil,,,Paris,75002,FR,75,"['5-6 rue du Nil', '75002 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
13,28m3vU-aLX76lMEyT3WL5Q,pain-vin-fromages-paris,Pain Vin Fromages,https://s3-media2.fl.yelpcdn.com/bphoto/gBaxX3MHScEyCWpLGzG2Ew/o.jpg,False,https://www.yelp.com/biz/pain-vin-fromages-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,259,"[{'alias': 'fondue', 'title': 'Fondue'}]",4.5,[],€€,+33142740752,+33 1 42 74 07 52,1253.3248666962168,48.860525,2.354439,3 rue Geoffroy-l'Angevin,,,Paris,75004,FR,75,"[""3 rue Geoffroy-l'Angevin"", '75004 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
14,SkZWjUwmNgcCJJQvgJT1DQ,la-jacobine-paris,La Jacobine,https://s3-media3.fl.yelpcdn.com/bphoto/qbKEadzKAGdQqPdZJBfT7Q/o.jpg,False,https://www.yelp.com/biz/la-jacobine-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,317,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'french', 'title': 'French'}]",4.5,[],€€€,+33146341595,+33 1 46 34 15 95,1128.913051148616,48.8532345157095,2.33900494873524,59-61 rue Saint-André des Arts,,,Paris,75006,FR,75,"['59-61 rue Saint-André des Arts', '75006 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
15,Vc-sEV8jnXpHbFeUvP5tLA,le-relais-de-l-entrecôte-paris-4,Le Relais de l'Entrecôte,https://s3-media2.fl.yelpcdn.com/bphoto/VMKPt5fG6PNQn0XnmDvYXQ/o.jpg,False,https://www.yelp.com/biz/le-relais-de-l-entrec%C3%B4te-paris-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,487,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,[],€€€,+33145491600,+33 1 45 49 16 00,1029.8768821708454,48.85469,2.3329,20 rue Saint Benoît,,,Paris,75006,FR,75,"['20 rue Saint Benoît', '75006 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
16,657yy3D4SwyQN3xIjG1Iww,le-potager-du-père-thierry-paris-2,Le Potager du Père Thierry,https://s3-media2.fl.yelpcdn.com/bphoto/CQDoeCqQLJcVZY6kPje9GQ/o.jpg,False,https://www.yelp.com/biz/le-potager-du-p%C3%A8re-thierry-paris-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,454,"[{'alias': 'french', 'title': 'French'}]",4.5,[],€€,+33153282620,+33 1 53 28 26 20,2361.8521237139066,48.884476,2.341335,16 rue des Trois Frères,,,Paris,75018,FR,75,"['16 rue des Trois Frères', '75018 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
17,xNj7ozsdEGJUp57jZGnDQQ,grand-hôtel-du-palais-royal-paris-2,Grand Hôtel du Palais Royal,https://s3-media4.fl.yelpcdn.com/bphoto/KUJoGf0gd2X7TJ8qw0SA0g/o.jpg,False,https://www.yelp.com/biz/grand-h%C3%B4tel-du-palais-royal-paris-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,20,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'restaurants', 'title': 'Restaurants'}, {'alias': 'beautysvc', 'title': 'Beauty & Spas'}]",4.5,[],€€€,+33142961535,+33 1 42 96 15 35,21.707471274514717,48.8631096,2.33779,4 rue de Valois,,,Paris,75001,FR,75,"['4 rue de Valois', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
18,sFdV05m6Pw5Rw6DdrpQlIw,l-escargot-paris-3,L'Escargot,https://s3-media3.fl.yelpcdn.com/bphoto/mvTnZRX0Jn7R2pXsKYtjvA/o.jpg,False,https://www.yelp.com/biz/l-escargot-paris-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,257,"[{'alias': 'french', 'title': 'French'}]",4.0,[],€€€,+33142368351,+33 1 42 36 83 51,653.7353586872409,48.864206,2.3467,38 rue Montorgueil,,,Paris,75001,FR,75,"['38 rue Montorgueil', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
19,FFz-WusZrBYZexKqhqzCkg,l-as-du-fallafel-paris,L'As du Fallafel,https://s3-media1.fl.yelpcdn.com/bphoto/rxDnJCfkAtIpRo_4QNmt9Q/o.jpg,False,https://www.yelp.com/biz/l-as-du-fallafel-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,1911,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'falafel', 'title': 'Falafel'}]",4.5,[],€€,+33148876360,+33 1 48 87 63 60,1683.8405523606175,48.857498,2.35908,34 rue des Rosiers,,,Paris,75004,FR,75,"['34 rue des Rosiers', '75004 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
20,15tUXLav_KIRjszu8IJJ3w,le-bistrot-des-vosges-paris,Le Bistrot des Vosges,https://s3-media3.fl.yelpcdn.com/bphoto/-IQcQMCy58EY6wMN3iiPZg/o.jpg,False,https://www.yelp.com/biz/le-bistrot-des-vosges-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,67,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.5,[],€€,+33142729485,+33 1 42 72 94 85,2378.0121433842746,48.8557424,2.368231,31 bd Beaumarchais,,,Paris,75004,FR,75,"['31 bd Beaumarchais', '75004 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
21,wLgAxIB7111BcWLWh7KpFw,la-régalade-paris-3,La Régalade,https://s3-media3.fl.yelpcdn.com/bphoto/f_-XgglSakd5zM2oVaJQrg/o.jpg,False,https://www.yelp.com/biz/la-r%C3%A9galade-paris-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,100,"[{'alias': 'french', 'title': 'French'}]",4.5,[],€€€,+33142219240,+33 1 42 21 92 40,359.0773634376818,48.8616441182389,2.34201570904084,106 rue Saint-Honoré,,,Paris,75001,FR,75,"['106 rue Saint-Honoré', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
22,xEg_qiHxlud17zHXrTrFSQ,ferdi-paris,Ferdi,https://s3-media2.fl.yelpcdn.com/bphoto/rZhOWajoDwXMBfNe-ex19g/o.jpg,False,https://www.yelp.com/biz/ferdi-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,147,"[{'alias': 'french', 'title': 'French'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,[],€€€,+33651702970,+33 6 51 70 29 70,879.1516527754679,48.8663,2.3267,32 rue du Mont Thabor,,,Paris,75001,FR,75,"['32 rue du Mont Thabor', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
23,KglDmt_BDOEqmBjJ8X2bPQ,le-relais-de-l-entrecôte-paris-3,Le Relais de l’Entrecôte,https://s3-media4.fl.yelpcdn.com/bphoto/u3nhpVWSXI1w0qfbudAc1Q/o.jpg,False,https://www.yelp.com/biz/le-relais-de-l-entrec%C3%B4te-paris-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,545,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,[],€€€,+33149520717,+33 1 49 52 07 17,2606.6924052593913,48.86808,2.30295,15 rue Marbeuf,,,Paris,75008,FR,75,"['15 rue Marbeuf', '75008 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
24,n-XIbgR-Gwb1CqBMyjwj0w,chez-fernand-paris,Chez Fernand,https://s3-media3.fl.yelpcdn.com/bphoto/HxekPVgyRGM9ZGQvQPosEw/o.jpg,False,https://www.yelp.com/biz/chez-fernand-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,216,"[{'alias': 'french', 'title': 'French'}]",4.5,[],€€€,+33143251855,+33 1 43 25 18 55,980.6012126676615,48.85461,2.33954,9 rue Christine,,,Paris,75006,FR,75,"['9 rue Christine', '75006 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
25,mJMW4j5IYYhbWaBySCPATA,loulou-paris,LouLou,https://s3-media1.fl.yelpcdn.com/bphoto/ERFVNRJh2j3AJRF4aLZ0hQ/o.jpg,False,https://www.yelp.com/biz/loulou-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,50,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,[],€€€,+33142604196,+33 1 42 60 41 96,322.56304378702197,48.86322,2.3333,107 rue de Rivoli,,,Paris,75001,FR,75,"['107 rue de Rivoli', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
26,70xArgLO0k56YAytyBIHyg,baguetts-café-paris,Baguett's Café,https://s3-media4.fl.yelpcdn.com/bphoto/u76vXA5l4WD0uH2YAuMyxA/o.jpg,False,https://www.yelp.com/biz/baguetts-caf%C3%A9-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,225,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],€€,+33954830486,+33 9 54 83 04 86,239.97650630393156,48.86528,2.33657,33 rue de Richelieu,,,Paris,75001,FR,75,"['33 rue de Richelieu', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
27,pztzge22A_c_BfzLHCmaMw,le-bistro-du-périgord-paris-3,Le Bistro du Périgord,https://s3-media2.fl.yelpcdn.com/bphoto/-F16XJgdbebwOdTMz6XVPQ/o.jpg,False,https://www.yelp.com/biz/le-bistro-du-p%C3%A9rigord-paris-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,366,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.5,[],€€€,+33143296749,+33 1 43 29 67 49,1598.4279345784682,48.8498092201519,2.34515282327701,71 rue Saint-Jacques,,,Paris,75005,FR,75,"['71 rue Saint-Jacques', '75005 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
28,u0PQ2A4w14iMWrrk5pWGUA,bistrot-richelieu-paris-2,Bistrot Richelieu,https://s3-media4.fl.yelpcdn.com/bphoto/m6UqngRRrkZxeYjXqCQ_RA/o.jpg,False,https://www.yelp.com/biz/bistrot-richelieu-paris-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,197,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,[],€€,+33142601916,+33 1 42 60 19 16,323.8719045105127,48.866218,2.337011,45 rue de Richelieu,,,Paris,75001,FR,01,"['45 rue de Richelieu', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
29,WqXhQg1Nhv4pffAHp-3JyA,ô-chateau-paris-6,Ô Chateau,https://s3-media4.fl.yelpcdn.com/bphoto/6gRT4hqyvyI8i_NPZdcyJA/o.jpg,False,https://www.yelp.com/biz/%C3%B4-chateau-paris-6?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,160,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.5,[],€€,+33144739780,+33 1 44 73 97 80,466.01561252655785,48.86434,2.34405,68 rue Jean-Jacques Rousseau,,,Paris,75001,FR,75,"['68 rue Jean-Jacques Rousseau', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
30,kYb2q4Li8Cw2PY_I9lCJOw,chez-janou-paris,Chez Janou,https://s3-media3.fl.yelpcdn.com/bphoto/jWVJsNzAgVCyd99kDIIlWw/o.jpg,False,https://www.yelp.com/biz/chez-janou-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,566,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'provencal', 'title': 'Provencal'}]",4.0,[],€€,+33142722841,+33 1 42 72 28 41,2269.3726175325714,48.8566952430158,2.36717752386277,2 rue Roger Verlomme,,,Paris,75003,FR,75,"['2 rue Roger Verlomme', '75003 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
31,vCy73lpmXz0Pa4BuEyPzUg,maison-rouge-paris,Maison Rouge,https://s3-media2.fl.yelpcdn.com/bphoto/0j5THO-PPH4-HV_yWHP2vQ/o.jpg,False,https://www.yelp.com/biz/maison-rouge-paris?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,31,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,[],€,+33142211933,+33 1 42 21 19 33,721.539095425951,48.8604393,2.346665,12-14 rue de la Ferronnerie,,,Paris,75001,FR,75,"['12-14 rue de la Ferronnerie', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
32,4OEhHYGyNN5DIxpdSTUy_A,restaurant-le-meurice-alain-ducasse-paris-2,Restaurant le Meurice Alain Ducasse,https://s3-media3.fl.yelpcdn.com/bphoto/d34tm8nGNmxLhxME3XqT9Q/o.jpg,False,https://www.yelp.com/biz/restaurant-le-meurice-alain-ducasse-paris-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,89,"[{'alias': 'french', 'title': 'French'}]",4.0,[],€€€€,+33144581055,+33 1 44 58 10 55,744.3576673237893,48.86516,2.32807,228 rue de Rivoli,,,Paris,75001,FR,75,"['228 rue de Rivoli', '75001 Paris', 'France']",11100,"{'center': {'longitude': 2.3378562927246094, 'latitude': 48.86335891978702}}",Restaurant
