,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,total,region,Restaurant or Attraction?
10,hw8ziubXsFocun6KR04VVg,malecon-restaurant-new-york-2,Malecon Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_cXHEZclOO0OOLa7BmSppw/o.jpg,False,https://www.yelp.com/biz/malecon-restaurant-new-york-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,820,"[{'alias': 'dominican', 'title': 'Dominican'}]",4.0,"['delivery', 'pickup']",$$,+12129273812,(212) 927-3812,2465.434209443808,40.84651,-73.93882,4141 Broadway,,,New York,10033,US,NY,"['4141 Broadway', 'New York, NY 10033']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
11,xEF3Kvd0yw74pjnlFB2Sgg,nobody-told-me-new-york,Nobody Told Me,https://s3-media3.fl.yelpcdn.com/bphoto/oxEthy1lWFsBOirtQSodaw/o.jpg,False,https://www.yelp.com/biz/nobody-told-me-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,226,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['delivery', 'pickup']",$$,,,3079.634864144031,40.800806379326424,-73.96519384340974,951 Amsterdam Ave,,,New York,10025,US,NY,"['951 Amsterdam Ave', 'New York, NY 10025']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
12,Z6WOPnG83sgn65SmeyGqAw,l-artista-italian-kitchen-and-bar-new-york,L'Artista Italian Kitchen & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/PCGPrQdS9wxnHb2nBcDubQ/o.jpg,False,https://www.yelp.com/biz/l-artista-italian-kitchen-and-bar-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,40,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",,+16468580312,(646) 858-0312,163.61369201423796,40.824373,-73.948669,142 Hamilton Pl,,,New York,10031,US,NY,"['142 Hamilton Pl', 'New York, NY 10031']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
13,C69uTzoWFaIWcpnYf2LbRw,rokc-new-york,ROKC,https://s3-media2.fl.yelpcdn.com/bphoto/KG1VYmIBe2-QwLmL4DJzsg/o.jpg,False,https://www.yelp.com/biz/rokc-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,511,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+13322178755,(332) 217-8755,343.2827335373268,40.8235051,-73.9522425,3452 Broadway,,,New York,10031,US,NY,"['3452 Broadway', 'New York, NY 10031']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
14,OKc49LvmOgteQoFqzzmv_A,bronx-drafthouse-bronx,Bronx Drafthouse,https://s3-media3.fl.yelpcdn.com/bphoto/o_IPzY3uoqUJBQP_Md4XBA/o.jpg,False,https://www.yelp.com/biz/bronx-drafthouse-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,237,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"['delivery', 'pickup']",$$,+19292659759,(929) 265-9759,2109.1101374632485,40.8278536,-73.9245554,884 Gerard Ave,,,Bronx,10452,US,NY,"['884 Gerard Ave', 'Bronx, NY 10452']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
15,TT5mZK_wX9gcWW1QWgfENQ,casa-tuya-new-york,Casa Tuya,https://s3-media2.fl.yelpcdn.com/bphoto/-ALJvZisB749NyEQm10KCA/o.jpg,False,https://www.yelp.com/biz/casa-tuya-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,21,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'latin', 'title': 'Latin American'}]",5.0,"['delivery', 'pickup']",,+16463704184,(646) 370-4184,4454.146276029394,40.86249292897329,-73.92819779999999,25 Sherman Ave,,,New York,10040,US,NY,"['25 Sherman Ave', 'New York, NY 10040']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
16,Xd4Ahhb1alLxBapbcTl4Nw,blue-mountain-heights-cafe-and-bar-new-york,Blue Mountain Heights Cafe & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/r9mEawF60g5wXM76TOi7Ow/o.jpg,False,https://www.yelp.com/biz/blue-mountain-heights-cafe-and-bar-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,69,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"['delivery', 'pickup']",$$,+16469985905,(646) 998-5905,1100.126911215999,40.83346,-73.94116,499 W 158th St,,,New York,10032,US,NY,"['499 W 158th St', 'New York, NY 10032']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
17,EJSdUBU-tZEixtGSYVlE9Q,the-chick-inn-harlem-new-york,The Chick Inn - Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/xWgy3fcPOM4pfeOPrpv_FQ/o.jpg,False,https://www.yelp.com/biz/the-chick-inn-harlem-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,135,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",$$,+12122343084,(212) 234-3084,149.77195854946217,40.825245,-73.950955,3508 Broadway,,,New York,10031,US,NY,"['3508 Broadway', 'New York, NY 10031']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
18,h9nuvIu8TyrQcYy8J1AOxg,the-ellington-new-york-4,The Ellington,https://s3-media4.fl.yelpcdn.com/bphoto/u8h_1j5taVgVIfxDnHvF6g/o.jpg,False,https://www.yelp.com/biz/the-ellington-new-york-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,104,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"['restaurant_reservation', 'delivery', 'pickup']",$$,+12122813011,(212) 281-3011,3200.6258226735313,40.80087,-73.96823,2745 Broadway,,,New York,10025,US,NY,"['2745 Broadway', 'New York, NY 10025']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
19,bkgSjW6GDoxlzSac2pEENg,jalao-new-york-2,Jalao,https://s3-media2.fl.yelpcdn.com/bphoto/4mLup7mtqmKIWBsmd_kSHg/o.jpg,False,https://www.yelp.com/biz/jalao-new-york-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,33,"[{'alias': 'dominican', 'title': 'Dominican'}]",4.0,"['delivery', 'pickup']",,+19296884684,(929) 688-4684,2863.7404386475214,40.84780174287339,-73.9317111,2420 Amsterdam Ave,,,New York,10033,US,NY,"['2420 Amsterdam Ave', 'New York, NY 10033']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
20,SLD513aTy53UMk4wQP8Wcg,the-expat-new-york-2,The Expat,https://s3-media1.fl.yelpcdn.com/bphoto/C235BpSGcWobhJLhbllzSg/o.jpg,False,https://www.yelp.com/biz/the-expat-new-york-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,122,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.0,"['delivery', 'pickup']",$$,+16464102922,(646) 410-2922,1476.2887364631654,40.81551,-73.96008,64 Tiemann Pl,,,New York,10027,US,NY,"['64 Tiemann Pl', 'New York, NY 10027']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
21,3-hfQ09nkXjyGIJTc4UhGA,baylander-steel-beach-new-york,Baylander Steel Beach,https://s3-media2.fl.yelpcdn.com/bphoto/VDdXI_DyJ0yqmAvCn2T6Sw/o.jpg,False,https://www.yelp.com/biz/baylander-steel-beach-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,133,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,[],$$,,,1316.5253523252625,40.81915137186214,-73.96229964321824,125th St W Harlem Piers,,Hudson River Greenway,New York,10027,US,NY,"['125th St W Harlem Piers', 'Hudson River Greenway', 'New York, NY 10027']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
22,B0qxEXABa8-t9sY4NQRRsQ,fumo-harlem-new-york,Fumo - Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/MA3z9PkAiKx2vdRCusovjA/o.jpg,False,https://www.yelp.com/biz/fumo-harlem-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,571,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",$$,+16466926675,(646) 692-6675,494.4512830214307,40.821427,-73.950638,1600 Amsterdam Ave,,,New York,10031,US,NY,"['1600 Amsterdam Ave', 'New York, NY 10031']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
23,XzUW9MvEGOFs9_aNj11j2Q,dinosaur-bar-b-que-new-york-4,Dinosaur Bar-B-Que,https://s3-media2.fl.yelpcdn.com/bphoto/ZKEmZEp5a5dUYIP_LW_IAw/o.jpg,False,https://www.yelp.com/biz/dinosaur-bar-b-que-new-york-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,3439,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'catering', 'title': 'Caterers'}]",4.0,"['delivery', 'pickup']",$$,+12126941777,(212) 694-1777,1292.7450624385665,40.818098338924,-73.9608729269837,700 W 125th St,,,New York,10027,US,NY,"['700 W 125th St', 'New York, NY 10027']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
24,0bCzAx6i4GJsVVfRRNm0Ng,hilltop-park-alehouse-new-york,Hilltop Park Alehouse,https://s3-media2.fl.yelpcdn.com/bphoto/RQfofVTogbSXJOWQsNeXag/o.jpg,False,https://www.yelp.com/biz/hilltop-park-alehouse-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,128,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",$$,+16464389293,(646) 438-9293,1170.8074251929252,40.8355357692981,-73.9441479742527,3821 Broadway,,,New York,10032,US,NY,"['3821 Broadway', 'New York, NY 10032']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
25,i9OqZT0dLMPC1TbMtyaIWQ,the-noodle-new-york,The Noodle,https://s3-media3.fl.yelpcdn.com/bphoto/cryEyILrYWd48fnmWqEYjw/o.jpg,False,https://www.yelp.com/biz/the-noodle-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,272,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"['delivery', 'pickup']",,+16468500208,(646) 850-0208,1822.800048319777,40.81002,-73.94352,370 Malcolm X Blvd,,,New York,10027,US,NY,"['370 Malcolm X Blvd', 'New York, NY 10027']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
26,ej_pg-wc-ZtexQKPPiQ_5w,the-edge-harlem-new-york,The Edge Harlem,https://s3-media4.fl.yelpcdn.com/bphoto/-UeIeDjx2bnJRn_VBoG18w/o.jpg,False,https://www.yelp.com/biz/the-edge-harlem-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,749,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",$$,+12129399688,(212) 939-9688,710.0385929560194,40.8199158,-73.9460373,101 Edgecombe Ave,,,New York,10030,US,NY,"['101 Edgecombe Ave', 'New York, NY 10030']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
27,14ZfGmmGlC9bWLEggdy_XA,uptown-crepes-new-york-2,Uptown Crepes,https://s3-media3.fl.yelpcdn.com/bphoto/kNgvVFB6wt0cGVzzM_1qEA/o.jpg,False,https://www.yelp.com/biz/uptown-crepes-new-york-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,17,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,"['delivery', 'pickup']",,+12127950979,(212) 795-0979,1373.9355191773602,40.83698,-73.94243,3878 Broadway Ave,,,New York,10032,US,NY,"['3878 Broadway Ave', 'New York, NY 10032']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
28,wLzJbddDixAEZrF7VT6_hw,bono-trattoria-new-york,Bono Trattoria,https://s3-media2.fl.yelpcdn.com/bphoto/AgnZ0wQQT5GnWsJo-D-C8Q/o.jpg,False,https://www.yelp.com/biz/bono-trattoria-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,357,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['delivery', 'pickup']",$$,+16466829249,(646) 682-9249,520.8224242519437,40.8301996389829,-73.9473449424522,3658 Broadway,,,New York,10031,US,NY,"['3658 Broadway', 'New York, NY 10031']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
29,5laPr-K_L1MDJYO3x4VHNQ,flavas-international-grill-bronx-2,Flavas International Grill,https://s3-media4.fl.yelpcdn.com/bphoto/P0UCohKD0ULgPh5gEJZmZg/o.jpg,False,https://www.yelp.com/biz/flavas-international-grill-bronx-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,167,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"['delivery', 'pickup']",$$,+17182922900,(718) 292-2900,2052.4761404738115,40.82704,-73.92511,854 Gerard Ave,,,Bronx,10451,US,NY,"['854 Gerard Ave', 'Bronx, NY 10451']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
30,cyLw0vW5MrsF35-A6Dy03w,saggio-new-york-2,Saggio,https://s3-media2.fl.yelpcdn.com/bphoto/hv2ieOgWhJQeAprDwcMKQw/o.jpg,False,https://www.yelp.com/biz/saggio-new-york-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,682,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",$$,+12127953080,(212) 795-3080,2967.90314834274,40.8514099281625,-73.9395604556239,829 W 181st St,,,New York,10033,US,NY,"['829 W 181st St', 'New York, NY 10033']",3700,"{'center': {'longitude': -73.9493179321289, 'latitude': 40.8257600576562}}",Restaurant
