,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,total,region,Restaurant or Attraction?
10,9QK3vhI04Q8ylqk49C3JcQ,rule-of-thirds-brooklyn,Rule of Thirds,https://s3-media3.fl.yelpcdn.com/bphoto/YzW6B9esWg-tNbfaEiV4nQ/o.jpg,False,https://www.yelp.com/biz/rule-of-thirds-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,496,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",,+13473346684,(347) 334-6684,1420.2447878679327,40.7246328,-73.9551096,171 Banker St,,,Brooklyn,11222,US,NY,"['171 Banker St', 'Brooklyn, NY 11222']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
11,zwOAiVT4pAmpNGXzj-t5MA,lilia-brooklyn,Lilia,https://s3-media1.fl.yelpcdn.com/bphoto/CVDfrE84IWv9v-Y86jqlRg/o.jpg,False,https://www.yelp.com/biz/lilia-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,1147,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],$$$,+17185763095,(718) 576-3095,591.5726480533486,40.71757,-73.95236,567 Union Ave,,,Brooklyn,11211,US,NY,"['567 Union Ave', 'Brooklyn, NY 11211']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
12,RfxOtJ4SQmEeVX_XjFLWUQ,otis-brooklyn-2,Otis,https://s3-media2.fl.yelpcdn.com/bphoto/0HIC09tlcj-ZKmFmmGwKUA/o.jpg,False,https://www.yelp.com/biz/otis-brooklyn-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,501,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"['pickup', 'delivery']",$$$,+16468860601,(646) 886-0601,1616.2912042744845,40.706011,-73.932598,18 Harrison Pl,,,Brooklyn,11206,US,NY,"['18 Harrison Pl', 'Brooklyn, NY 11206']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
13,Ucg3flg-2tJAahEePIoigQ,magdalene-brooklyn,Magdalene,https://s3-media2.fl.yelpcdn.com/bphoto/9ez5kNfQkp-upaJKD4QVZw/o.jpg,False,https://www.yelp.com/biz/magdalene-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,62,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['pickup', 'delivery']",$$,+13475088280,(347) 508-8280,61.18058142596241,40.71252,-73.94899,524 Lorimer St,,,Brooklyn,11211,US,NY,"['524 Lorimer St', 'Brooklyn, NY 11211']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
14,9AXTJkwXdWaJaQkCjpj6mA,sunday-in-brooklyn-brooklyn-7,Sunday in Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/SKhoE4HNgqWl5HyXpoAH2A/o.jpg,False,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-7?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,1234,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+13472226722,(347) 222-6722,1331.4868517719976,40.714181240175115,-73.96532809508915,348 Wythe Ave,,,Brooklyn,11249,US,NY,"['348 Wythe Ave', 'Brooklyn, NY 11249']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
15,utM-5navObsVA5sCRHobzA,madre-brooklyn-2,Madre,https://s3-media1.fl.yelpcdn.com/bphoto/N8fG0aAeLlkyiB9cW-UB_A/o.jpg,False,https://www.yelp.com/biz/madre-brooklyn-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,142,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],$$$,+17183898700,(718) 389-8700,2371.937818358541,40.73311,-73.95798,214 Franklin St,,,Brooklyn,11222,US,NY,"['214 Franklin St', 'Brooklyn, NY 11222']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
16,9YrKnjoi1DT-R5j4bssRtA,good-thanks-brooklyn,Good Thanks,https://s3-media2.fl.yelpcdn.com/bphoto/eIK9j9rcHa5kUJTFCU88bA/o.jpg,False,https://www.yelp.com/biz/good-thanks-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,9,"[{'alias': 'australian', 'title': 'Australian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",,+13473842949,(347) 384-2949,555.6158714844673,40.715562,-73.944288,374 Graham Ave,,,Brooklyn,11211,US,NY,"['374 Graham Ave', 'Brooklyn, NY 11211']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
17,Orbsfc3nI21mQ8cwSPahhg,the-four-horsemen-brooklyn,The Four Horsemen,https://s3-media1.fl.yelpcdn.com/bphoto/3ygXnbcJQle73hqrU_pHXA/o.jpg,False,https://www.yelp.com/biz/the-four-horsemen-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,294,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],$$,+17185994900,(718) 599-4900,644.1644889363672,40.71305,-73.95732,295 Grand St,,,Brooklyn,11211,US,NY,"['295 Grand St', 'Brooklyn, NY 11211']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
18,oqVG2LsTwvRzgJxId5pqiw,dar-525-brooklyn,Dar 525,https://s3-media3.fl.yelpcdn.com/bphoto/lpo8gIAclB9DOTP7fNVsjQ/o.jpg,False,https://www.yelp.com/biz/dar-525-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,570,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.5,"['pickup', 'delivery']",$$,+13474220401,(347) 422-0401,162.96720873181715,40.711266,-73.950317,525 Grand St,,,Brooklyn,11211,US,NY,"['525 Grand St', 'Brooklyn, NY 11211']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
19,ODJmiHFJoUuXJVlxGSX7Yw,forever-thai-brooklyn-2,Forever Thai,https://s3-media3.fl.yelpcdn.com/bphoto/u1CPajeOgsTw_mcbCcJGWQ/o.jpg,False,https://www.yelp.com/biz/forever-thai-brooklyn-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,120,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"['pickup', 'delivery']",$$,+13475990277,(347) 599-0277,1837.1453276510274,40.7039938,-73.9310911,1031 Flushing Ave,,,Brooklyn,11237,US,NY,"['1031 Flushing Ave', 'Brooklyn, NY 11237']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
20,4npQPrRezdLIkKWMdXpjFA,the-monkey-king-brooklyn-2,The Monkey King,https://s3-media2.fl.yelpcdn.com/bphoto/vzyKI4zuyjYGdTD2wQprPg/o.jpg,False,https://www.yelp.com/biz/the-monkey-king-brooklyn-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,99,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",4.5,"['pickup', 'delivery']",$$,+19294893800,(929) 489-3800,2514.3039815542197,40.7064711,-73.9209643,1329 Willoughby Ave,,,Brooklyn,11237,US,NY,"['1329 Willoughby Ave', 'Brooklyn, NY 11237']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
21,4XT1vFeDOa9nWYFh36E8fQ,casa-ora-brooklyn,Casa Ora,https://s3-media4.fl.yelpcdn.com/bphoto/Ek7vJ0grnH4NsCfe1HWNTw/o.jpg,False,https://www.yelp.com/biz/casa-ora-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,225,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"['pickup', 'delivery']",$$$,+17182233116,(718) 223-3116,728.1747076252576,40.7078529,-73.9437707,148 Meserole St,Ste 1,,Brooklyn,11206,US,NY,"['148 Meserole St', 'Ste 1', 'Brooklyn, NY 11206']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
22,od-UsU-zZx29CWLhq-eong,chongkho-restaurant-brooklyn,Chongkho Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/ISK1D_S-BI3G8Gn47wgvgw/o.jpg,False,https://www.yelp.com/biz/chongkho-restaurant-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,53,"[{'alias': 'thai', 'title': 'Thai'}]",5.0,"['pickup', 'delivery']",,+19292763190,(929) 276-3190,189.91955685957268,40.71101,-73.94929,562 Grand St,Fl 1,,Brooklyn,11211,US,NY,"['562 Grand St', 'Fl 1', 'Brooklyn, NY 11211']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
23,HodL0fXoF08C3Ir-kLeTtw,forma-pasta-factory-brooklyn,Forma Pasta Factory,https://s3-media3.fl.yelpcdn.com/bphoto/ZvsKs9c9dWVGYeTwNHR0Kw/o.jpg,False,https://www.yelp.com/biz/forma-pasta-factory-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,554,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"['pickup', 'delivery']",$$,+17183492009,(718) 349-2009,1253.563698988972,40.72371,-73.95157,14 Bedford Ave,,,Brooklyn,11222,US,NY,"['14 Bedford Ave', 'Brooklyn, NY 11222']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
24,Vw8NSOu7aS8de1vVhFpemQ,yia-yias-taverna-brooklyn-4,Yia Yia's Taverna,https://s3-media2.fl.yelpcdn.com/bphoto/-FzY1i1LfeKdC6gCTkUn7Q/o.jpg,False,https://www.yelp.com/biz/yia-yias-taverna-brooklyn-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,320,"[{'alias': 'greek', 'title': 'Greek'}]",4.5,"['pickup', 'delivery']",,+17188215900,(718) 821-5900,1847.4082558418581,40.70401,-73.93086,1035 Flushing Ave,,,Brooklyn,11237,US,NY,"['1035 Flushing Ave', 'Brooklyn, NY 11237']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
25,G4qZvheX74VwYvek7I8iQg,buntopia-brooklyn,Buntopia,https://s3-media2.fl.yelpcdn.com/bphoto/mL7sje7bFV_79mg4pJK8eA/o.jpg,False,https://www.yelp.com/biz/buntopia-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,366,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"['pickup', 'delivery']",$$,+13474353660,(347) 435-3660,2275.3087275766593,40.69598,-73.93398,994 Broadway,,,Brooklyn,11221,US,NY,"['994 Broadway', 'Brooklyn, NY 11221']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
26,3gqKLANaXNsHZnPDjKrcTg,win-son-brooklyn-4,Win Son,https://s3-media4.fl.yelpcdn.com/bphoto/NrBfaTwqecJC6IVrR0hNpg/o.jpg,False,https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,692,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],$$,+13474576010,(347) 457-6010,776.4809198832431,40.70747,-73.94339,159 Graham Ave,,,Brooklyn,11206,US,NY,"['159 Graham Ave', 'Brooklyn, NY 11206']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
27,VdAVjghEq_Zl-DDte0mjrw,acre-brooklyn,ACRE,https://s3-media4.fl.yelpcdn.com/bphoto/-edjrvyfcAcSEp4bTJGkCA/o.jpg,False,https://www.yelp.com/biz/acre-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,100,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"['pickup', 'delivery']",$$,+17189549074,(718) 954-9074,1574.7782312275463,40.72633,-73.95471,64 Meserole Ave,,,Brooklyn,11222,US,NY,"['64 Meserole Ave', 'Brooklyn, NY 11222']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
28,1xJV03v3g3oP3G5oDlWuoQ,di-an-di-brooklyn-2,Di An Di,https://s3-media2.fl.yelpcdn.com/bphoto/YMo281bv-lFchFm8jqgcAg/o.jpg,False,https://www.yelp.com/biz/di-an-di-brooklyn-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,332,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+17185763914,(718) 576-3914,2030.479131753929,40.72969,-73.95827,68 Greenpoint Ave,Ground Fl,,Brooklyn,11222,US,NY,"['68 Greenpoint Ave', 'Ground Fl', 'Brooklyn, NY 11222']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
29,1Q3oaJahyGRogDWgpo7PIw,five-leaves-brooklyn-2,Five Leaves,https://s3-media1.fl.yelpcdn.com/bphoto/vSBFMjqIMtD2vpOV2s6Wfw/o.jpg,False,https://www.yelp.com/biz/five-leaves-brooklyn-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,1718,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],$$,+17183835345,(718) 383-5345,1242.2693751595461,40.72371830945,-73.95159863632,18 Bedford Ave,,,Brooklyn,11222,US,NY,"['18 Bedford Ave', 'Brooklyn, NY 11222']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
30,m1cJLpDN4B-_0hGgPfe5OA,salt-charcoal-brooklyn,Salt + Charcoal,https://s3-media3.fl.yelpcdn.com/bphoto/VpwIpQhxybRSCyLMQsb_SA/o.jpg,False,https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,711,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['pickup', 'delivery', 'restaurant_reservation']",$$,+17187822087,(718) 782-2087,1007.349588085088,40.71453,-73.9613511,171 Grand St,,,Brooklyn,11249,US,NY,"['171 Grand St', 'Brooklyn, NY 11249']",9800,"{'center': {'longitude': -73.94966125488281, 'latitude': 40.71264321986641}}",Restaurant
